Item_ID,Master_Restaurant_Id,Date_ID,Time of Order,Order Delivered Date,Time of Delivery,Expected Delivery Time,Delivery Time (in mins),Restaurant_ID,Desc_ID,Location_ID,Avg Rating_ID,Type_ID,Category_ID,Cuisine_ID,Working Hrs,Delivery Available,Table Booking Available,Price,Discounts Offered (%),Discounted Price,Expected Revenue,Customer ID,Cust Rating_ID,Order_Status_ID,Cancellation_ID,Actual Revenue,Operating Cost,GP Margin,Total Number of Reviews,Number of Complaints Received,Foot Traffic in Location,Competitors in the Area (Count),Subscription_ID,Budgetd_Rev,Budgetd_Operating Cost,Budgeted Order,Budgeted GP,Acquisition cost,Value,year,month
3,91,1625,20:14:56,2024-06-12,20:56:56,20,42,91,999,1,7,1,999,999,11:00AM - 11:00PM,NO,YES,210.05,2.67,204.44,204.44,385,1,998,5,204.44,120.1,84.34,230,34,high,22,3,308.38,441.59,412.0,144.55,7.2,119.95,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,58.0,21.0,172,48,High,31,2,90.062508,64.01548266,0.0,26.04702534,16.21621622,21.9978,2024,6
7,14,1625,19:44:18,2024-06-12,20:40:18,23,56,12,999,8,1,2,999,999,12:00PM - 2:00AM,YES,YES,619.16,34.37,406.35,406.35,1046,1,999,5,406.35,215.26,191.09,105,64,medium,16,3,330.23,455.09,557.0,278.19,34.67,103.15,2024,6
3,90,1625,2:30:22,2024-06-12,3:23:22,50,53,90,999,11,3,1,999,999,11:00AM - 11:00PM,YES,NO,323.23,16.71,269.22,269.22,1311,2,998,5,269.22,223.46,45.76,90,38,high,20,3,626.21,556.2,533.0,91.95,43.24,128.67,2024,6
3,89,1625,1:05:59,2024-06-12,1:36:59,53,31,89,999,6,5,1,999,999,11:00AM - 11:00PM,YES,NO,944.92,20.7,749.32,749.32,1661,3,998,5,749.32,435.97,313.35,96,0,medium,3,3,564.9,525.41,695.0,78.96,13.0,175.26,2024,6
7,12,1625,5:24:59,2024-06-12,5:42:59,59,18,12,999,8,5,2,999,999,12:00PM - 2:00AM,NO,YES,933.92,27.26,679.33,679.33,1237,3,998,1,0.0,514.75,164.58,300,58,low,24,1,603.84,579.84,455.0,207.16,20.28,194.52,2024,6
6,67,1625,21:59:00,2024-06-12,22:47:00,51,48,75,993,1,4,1,7,3,11:00AM - 11:00PM,YES,YES,1125.47,29.49,793.57,793.57,992,2,999,5,793.57,476.85,316.72,104,6,low,17,1,793.93,500.31,102.0,293.62,13.43,391.31,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,59.0,20.0,172,48,High,31,2,87.692442,66.361848,0.0,21.330594,17.85714286,21.9978,2024,6
1,81,1625,16:26:08,2024-06-12,17:07:08,53,41,81,999,17,1,1,999,999,11:00AM - 11:00PM,NO,NO,321.28,31.26,220.85,220.85,1694,3,999,5,220.85,124.65,96.2,119,26,medium,18,1,571.3,502.74,656.0,137.36,41.5,202.66,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,56.0,23.0,172,48,High,31,2,90.85253,62.26163382,0.0,28.59089618,13.51351351,21.9978,2024,6
5,42,1625,2:50:06,2024-06-12,0:28:00,55,28,43,927,8,1,1,160,101,10:00AM - 10:00PM,NO,YES,219.0,11.22,194.43,194.43,3163,1,240,2,0.0,116.99,77.44,189,1,low,16,1,212.59,153.57,0.0,59.02,25.39,52.05,2024,6
7,14,1625,6:16:00,2024-06-12,9:52:00,40,22,58,926,8,6,2,3,19,11:00AM - 11:00PM,No,No,763.3,16.32,638.73,638.73,3338,6,999,5,638.73,504.39,134.34,252,13,high,25,2,670.95,503.8,297.0,139.45,18.8,773.07,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,61.0,18.0,172,48,High,31,2,88.482464,69.9564481,0.0,18.5260159,13.91304348,21.9978,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,63.0,16.0,172,48,High,31,2,89.272486,70.7859712,0.0,18.4865148,14.28571429,21.9978,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,62.0,17.0,172,48,High,31,2,90.062508,69.01632192,0.0,21.04618608,16.07142857,21.9978,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,62.0,17.0,172,48,High,31,2,88.482464,70.8649734,0.0,17.6174906,17.39130435,21.9978,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,59.0,20.0,172,48,High,31,2,90.062508,65.7693315,0.0,24.2931765,15.31531532,21.9978,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,57.0,22.0,172,48,High,31,2,89.272486,65.4138216,0.0,23.8586644,16.52173913,21.9978,2024,6
1,82,1625,0:31:10,2024-06-12,1:12:10,40,41,82,999,1,2,1,999,999,11:00AM - 11:00PM,YES,YES,173.73,25.72,129.05,129.05,1735,1,998,3,0.0,69.19,59.86,105,18,medium,20,1,666.98,261.75,302.0,237.36,19.84,158.29,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,58.0,21.0,172,48,High,31,2,87.692442,66.3223469,0.0,21.3700951,16.52173913,21.9978,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,58.0,21.0,172,48,High,31,2,89.272486,64.3077908,0.0,24.9646952,16.36363636,21.9978,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,63.0,16.0,172,48,High,31,2,90.062508,72.682024,0.0,17.380484,17.39130435,21.9978,2024,6
1,82,1625,5:17:52,2024-06-12,6:12:52,33,55,82,999,1,4,1,999,999,11:00AM - 11:00PM,NO,NO,406.15,1.1,401.68,401.68,1504,4,999,5,401.68,285.34,116.34,84,1,high,16,1,411.91,436.06,342.0,78.35,15.96,114.71,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,55.0,24.0,172,48,High,31,2,89.272486,62.4907402,0.0,26.7817458,13.27433628,21.9978,2024,6
3,90,1625,4:41:05,2024-06-12,5:10:05,40,29,90,999,11,1,1,999,999,11:00AM - 11:00PM,YES,NO,703.46,16.47,587.6,587.6,1232,1,999,1,0.0,359.89,227.71,52,30,high,10,3,349.88,392.2,477.0,65.69,19.07,134.67,2024,6
1,79,1625,7:05:13,2024-06-12,7:42:13,26,37,79,999,10,3,1,999,999,11:00AM - 11:00PM,NO,NO,567.5,27.95,408.88,408.88,1636,4,999,5,408.88,226.87,182.01,72,8,low,4,1,327.78,553.49,446.0,57.79,20.29,184.26,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,58.0,21.0,172,48,High,31,2,90.85253,64.01548266,0.0,26.83704734,16.21621622,21.9978,2024,6
1,79,1625,12:59:13,2024-06-12,13:55:13,44,56,79,999,10,7,1,999,999,11:00AM - 11:00PM,YES,NO,864.9,22.18,673.07,673.07,1746,4,998,5,673.07,420.4,252.67,237,5,medium,22,1,276.99,247.35,580.0,114.68,43.91,233.73,2024,6
2,84,1625,7:21:07,2024-06-12,8:05:07,25,44,84,999,16,7,1,999,999,11:00AM - 11:00PM,YES,YES,350.07,24.21,265.32,265.32,1943,1,998,4,0.0,216.9,48.42,145,40,medium,5,3,674.37,477.09,561.0,172.41,11.4,199.06,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,62.0,17.0,172,48,High,31,2,88.482464,70.8649734,0.0,17.6174906,13.04347826,21.9978,2024,6
2,84,1625,8:12:43,2024-06-12,9:07:43,43,55,84,999,16,7,1,999,999,11:00AM - 11:00PM,YES,NO,754.09,19.13,609.83,609.83,1869,4,998,5,609.83,433.7,176.13,49,11,low,19,1,476.32,342.83,584.0,102.85,11.44,252.28,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,62.0,17.0,172,48,High,31,2,90.062508,70.8649734,0.0,19.1975346,13.91304348,21.9978,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,55.0,24.0,172,48,High,31,2,86.90242,60.831694,0.0,26.070726,16.36363636,21.9978,2024,6
1,82,1625,20:11:58,2024-06-12,20:33:58,33,22,82,999,1,4,1,999,999,11:00AM - 11:00PM,NO,NO,188.62,4.85,179.47,179.47,1678,1,999,3,0.0,145.34,34.13,162,35,low,5,1,751.48,539.39,539.0,241.96,32.01,193.91,2024,6
4,5,1259,00:36:33,2024-06-12,01:25:33,65,49,12,12,1,5,2,1,4,"11:00AM - 4:00PM, 7:00PM - 12:00AM",Yes,No,101.0,21.78,79.0,79.0,43,5,2,5,79.0,63.0,16.0,172,48,High,31,2,87.692442,72.0500064,0.0,15.6424356,15.78947368,21.9978,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,255.978165,0.0,-255.978165,16.66666667,169.9155,2024,6
5,45,1626,7:56:15,2024-06-13,0:55:00,39,55,95,966,1,6,1,111,143,10:00AM - 10:00PM,YES,YES,474.0,37.73,295.16,295.16,3704,6,872,5,295.16,208.65,86.51,265,0,high,20,1,277.13,187.09,0.0,90.04,21.61,64.9,2024,6
7,12,1626,17:27:14,2024-06-13,18:15:14,31,48,12,999,8,4,2,999,999,12:00PM - 2:00AM,YES,YES,694.28,32.63,467.74,467.74,1281,4,998,1,0.0,343.83,123.91,245,20,high,14,1,301.28,533.61,530.0,298.21,37.68,106.19,2024,6
1,79,1626,19:04:55,2024-06-13,19:57:55,27,53,79,999,10,1,1,999,999,11:00AM - 11:00PM,YES,NO,470.84,25.5,350.78,350.78,1543,1,999,4,0.0,281.2,69.58,96,10,high,11,1,319.61,281.74,556.0,112.35,19.57,154.96,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,255.978165,0.0,-255.978165,16.66666667,169.9155,2024,6
1,81,1626,15:30:58,2024-06-13,16:03:58,26,33,81,999,17,2,1,999,999,11:00AM - 11:00PM,NO,YES,406.9,29.74,285.89,285.89,1642,4,998,5,285.89,237.72,48.17,204,31,low,23,1,784.1,464.15,409.0,203.11,14.32,117.98,2024,6
1,79,1626,20:24:27,2024-06-13,20:46:27,60,22,79,999,10,1,1,999,999,11:00AM - 11:00PM,YES,YES,267.63,8.48,244.93,244.93,1723,5,999,5,244.93,151.13,93.8,133,30,high,21,2,286.24,334.09,507.0,132.39,5.78,197.41,2024,6
2,84,1626,4:52:45,2024-06-13,5:51:45,20,59,84,999,16,4,1,999,999,11:00AM - 11:00PM,NO,NO,381.61,20.41,303.72,303.72,1857,4,998,5,303.72,182.2,121.52,79,3,high,19,2,551.23,176.9,670.0,189.34,24.22,143.78,2024,6
7,14,1626,18:24:15,2024-06-13,19:08:15,36,44,14,999,8,1,2,999,999,12:00PM - 2:00AM,NO,YES,413.65,28.81,294.48,294.48,1368,2,999,5,294.48,252.11,42.37,185,52,medium,28,1,710.18,289.03,513.0,165.7,10.94,185.99,2024,6
1,81,1626,20:27:38,2024-06-13,20:59:38,32,32,81,999,17,1,1,999,999,11:00AM - 11:00PM,NO,YES,847.28,33.64,562.26,562.26,1675,4,998,5,562.26,441.11,121.15,199,36,medium,25,1,324.47,515.09,604.0,240.93,15.2,210.35,2024,6
6,65,1626,10:41:00,2024-06-13,11:27:00,47,46,32,959,1,2,1,4,3,11:00AM - 11:00PM,YES,YES,454.72,13.78,392.06,392.06,993,4,999,2,0.0,270.97,121.09,51,3,high,24,1,426.34,273.3,234.0,153.04,13.66,199.43,2024,6
18,9,1260,20:42:47,2024-06-13,21:25:47,54,43,6,6,6,4,2,1,11,9:30AM - 10:00PM,No,No,361.0,20.41,287.0,287.0,14,4,2,5,287.0,210.0,78.0,282,38,High,39,2,318.925089,241.2050561,0.0,77.72003295,13.91304348,73.6801,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,249.2418975,0.0,-249.2418975,14.41441441,169.9155,2024,6
7,14,1626,20:01:45,2024-06-13,20:31:45,26,30,12,999,8,1,2,999,999,12:00PM - 2:00AM,YES,YES,569.63,33.14,380.85,380.85,1301,4,998,5,380.85,211.72,169.13,211,82,low,23,1,593.06,566.97,419.0,55.45,7.9,280.5,2024,6
6,67,1626,8:57:00,2024-06-13,9:47:00,49,50,89,923,1,1,1,9,9,11:00AM - 11:00PM,YES,YES,1110.65,25.25,830.21,830.21,962,4,999,2,0.0,535.95,294.26,167,14,high,22,3,832.64,522.57,205.0,310.07,24.41,310.27,2024,6
1,82,1626,5:31:48,2024-06-13,6:01:48,35,30,82,999,1,4,1,999,999,11:00AM - 11:00PM,YES,NO,193.61,27.42,140.52,140.52,1733,4,999,5,140.52,114.09,26.43,244,6,medium,13,2,382.18,526.85,536.0,93.95,38.41,102.28,2024,6
7,12,1626,7:56:19,2024-06-13,8:13:19,20,17,14,999,8,2,2,999,999,12:00PM - 2:00AM,NO,NO,234.88,6.52,219.57,219.57,1003,4,998,1,0.0,115.05,104.52,122,51,medium,22,1,506.59,391.77,541.0,214.52,48.38,230.84,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,246.996475,0.0,-246.996475,15.45454545,169.9155,2024,6
7,14,1626,10:14:46,2024-06-13,11:07:46,36,53,12,999,8,3,2,999,999,12:00PM - 2:00AM,YES,NO,247.99,17.15,205.46,205.46,1298,2,998,1,0.0,168.92,36.54,194,11,high,25,1,788.51,448.9,575.0,90.13,40.53,206.98,2024,6
1,81,1626,2:47:34,2024-06-13,3:24:34,30,37,81,999,17,4,1,999,999,11:00AM - 11:00PM,YES,NO,684.67,26.59,502.62,502.62,1782,3,998,5,502.62,287.62,215.0,79,46,low,12,2,766.67,284.9,634.0,171.74,37.37,243.87,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,258.2235875,0.0,-258.2235875,16.52173913,169.9155,2024,6
7,12,1626,6:29:14,2024-06-13,6:52:14,24,23,12,999,8,1,2,999,999,12:00PM - 2:00AM,YES,NO,447.35,16.19,374.92,374.92,1283,2,999,5,374.92,286.82,88.1,245,50,high,30,1,613.77,234.74,442.0,277.11,13.93,139.62,2024,6
1,79,1626,6:43:05,2024-06-13,7:08:05,46,25,79,999,10,4,1,999,999,11:00AM - 11:00PM,NO,NO,600.94,4.51,573.84,573.84,1729,2,999,3,0.0,364.01,209.83,126,39,high,22,1,644.38,219.44,677.0,170.64,43.05,198.67,2024,6
1,82,1626,6:06:26,2024-06-13,6:43:26,44,37,82,999,1,7,1,999,999,11:00AM - 11:00PM,YES,YES,675.45,16.14,566.43,566.43,1729,3,998,5,566.43,425.92,140.51,174,13,high,5,1,505.65,326.15,349.0,166.05,6.34,101.87,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,249.2418975,0.0,-249.2418975,16.21621622,169.9155,2024,6
7,12,1626,21:43:13,2024-06-13,21:59:13,22,16,14,999,8,2,2,999,999,12:00PM - 2:00AM,YES,NO,580.37,16.99,481.77,481.77,1004,2,998,1,0.0,315.53,166.24,164,67,low,19,2,648.9,458.94,494.0,77.29,40.44,156.96,2024,6
2,85,1626,6:03:38,2024-06-13,6:54:38,60,51,85,999,1,6,1,999,999,11:00AM - 11:00PM,NO,YES,527.53,3.18,510.75,510.75,1852,2,999,4,0.0,321.57,189.18,215,15,low,18,3,802.83,295.23,450.0,62.96,6.24,203.97,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,258.2235875,0.0,-258.2235875,13.91304348,169.9155,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,258.2235875,0.0,-258.2235875,13.91304348,169.9155,2024,6
3,91,1626,0:13:39,2024-06-13,0:46:39,42,33,91,999,1,4,1,999,999,11:00AM - 11:00PM,NO,YES,728.43,16.23,610.21,610.21,29,5,999,5,610.21,492.46,117.75,208,41,low,17,1,372.17,442.38,571.0,76.79,16.7,199.99,2024,6
3,91,1626,23:29:35,2024-06-13,23:55:35,55,26,91,999,1,2,1,999,999,11:00AM - 11:00PM,YES,NO,381.07,6.55,356.11,356.11,117,1,999,2,0.0,283.0,73.11,64,12,medium,20,3,641.84,334.11,551.0,133.13,38.6,187.97,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,246.996475,0.0,-246.996475,15.45454545,169.9155,2024,6
1,82,1626,9:19:44,2024-06-13,9:38:44,26,19,82,999,1,4,1,999,999,11:00AM - 11:00PM,YES,YES,595.6,1.82,584.76,584.76,1749,3,998,5,584.76,482.94,101.82,131,42,medium,7,1,830.83,401.8,597.0,85.87,11.79,188.71,2024,6
2,85,1626,3:07:19,2024-06-13,3:35:19,48,28,85,999,1,2,1,999,999,11:00AM - 11:00PM,NO,YES,635.22,16.5,530.41,530.41,1929,5,998,5,530.41,354.62,175.79,198,32,medium,8,3,661.35,565.06,605.0,168.12,14.19,169.38,2024,6
5,45,1626,21:27:21,2024-06-13,0:16:00,32,16,33,934,1,3,1,149,118,10:00AM - 10:00PM,YES,NO,532.0,27.88,383.68,383.68,3602,3,714,5,383.68,238.96,144.72,66,8,medium,20,3,347.55,251.95,0.0,95.6,15.52,129.2,2024,6
1,79,1626,6:00:24,2024-06-13,6:35:24,51,35,79,999,10,6,1,999,999,11:00AM - 11:00PM,YES,YES,760.94,5.29,720.69,720.69,1512,2,999,2,0.0,575.52,145.17,76,2,medium,11,1,348.13,360.21,359.0,249.04,42.09,107.34,2024,6
7,14,1626,0:14:41,2024-06-13,0:52:41,20,38,14,999,8,4,2,999,999,12:00PM - 2:00AM,NO,YES,258.98,6.05,243.31,243.31,1188,1,999,5,243.31,132.87,110.44,122,22,low,13,1,659.42,335.93,541.0,111.49,13.82,135.22,2024,6
2,85,1626,15:43:46,2024-06-13,16:18:46,58,35,85,999,1,7,1,999,999,11:00AM - 11:00PM,YES,NO,350.29,3.2,339.08,339.08,1819,5,998,5,339.08,283.7,55.38,150,33,high,17,2,358.89,413.4,625.0,212.85,43.76,184.6,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,251.48732,0.0,-251.48732,16.96428571,169.9155,2024,6
7,14,1626,10:26:56,2024-06-13,10:51:56,53,25,14,999,8,2,2,999,999,12:00PM - 2:00AM,NO,YES,600.73,18.47,489.78,489.78,1264,2,999,1,0.0,337.76,152.02,95,57,medium,30,1,368.32,517.16,516.0,193.86,41.63,180.21,2024,6
7,14,1626,21:15:54,2024-06-13,21:49:54,29,34,12,999,8,4,2,999,999,12:00PM - 2:00AM,NO,YES,723.98,13.78,624.22,624.22,1050,2,999,2,0.0,535.86,88.36,224,15,high,25,1,568.7,524.28,453.0,183.34,21.52,226.92,2024,6
3,90,1626,13:26:58,2024-06-13,13:52:58,48,26,90,999,11,1,1,999,999,11:00AM - 11:00PM,YES,YES,501.79,9.22,455.52,455.52,1380,1,998,3,0.0,361.22,94.3,201,22,high,16,3,386.51,177.44,498.0,213.68,21.75,196.39,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,255.978165,0.0,-255.978165,14.03508772,169.9155,2024,6
1,82,1626,3:50:49,2024-06-13,4:13:49,34,23,82,999,1,5,1,999,999,11:00AM - 11:00PM,NO,YES,883.36,13.5,764.11,764.11,1648,1,998,2,0.0,503.05,261.06,72,43,medium,21,3,639.03,216.28,354.0,199.01,14.62,260.94,2024,6
7,14,1626,17:03:17,2024-06-13,17:37:17,36,34,12,999,8,4,2,999,999,12:00PM - 2:00AM,YES,NO,880.0,22.61,681.03,681.03,1117,1,999,5,681.03,478.69,202.34,300,86,high,8,1,599.74,446.05,538.0,259.77,42.0,225.84,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,253.7327425,0.0,-253.7327425,17.69911504,169.9155,2024,6
2,84,1626,17:58:33,2024-06-13,18:32:33,35,34,84,999,16,3,1,999,999,11:00AM - 11:00PM,NO,YES,317.55,1.65,312.31,312.31,1858,2,998,4,0.0,158.14,154.17,116,27,low,22,1,322.41,250.84,432.0,248.73,36.4,238.49,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,253.7327425,0.0,-253.7327425,17.69911504,169.9155,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,255.978165,0.0,-255.978165,13.15789474,169.9155,2024,6
5,45,1626,17:08:19,2024-06-13,0:36:00,33,36,72,918,1,5,1,142,153,10:00AM - 10:00PM,YES,NO,256.0,23.56,195.69,195.69,3897,5,765,5,195.69,127.35,68.34,222,1,high,11,3,182.8,127.19,0.0,55.61,27.25,41.09,2024,6
7,12,1626,15:00:03,2024-06-13,15:45:03,56,45,12,999,8,4,2,999,999,12:00PM - 2:00AM,NO,YES,848.16,5.87,798.37,798.37,1324,1,998,5,798.37,642.3,156.07,290,17,high,15,3,539.88,503.35,529.0,215.48,44.09,171.01,2024,6
7,12,1626,2:23:41,2024-06-13,3:11:41,37,48,14,999,8,5,2,999,999,12:00PM - 2:00AM,NO,NO,300.7,26.36,221.44,221.44,1355,2,999,5,221.44,130.45,90.99,187,81,low,30,3,781.41,458.95,482.0,204.11,35.8,282.32,2024,6
7,12,1626,11:38:09,2024-06-13,12:35:09,42,57,14,999,8,2,2,999,999,12:00PM - 2:00AM,NO,YES,767.63,24.25,581.48,581.48,1361,1,999,5,581.48,358.28,223.2,110,63,low,16,1,577.01,347.56,541.0,82.44,44.79,113.15,2024,6
6,61,1626,2:02:00,2024-06-13,2:34:00,30,32,32,934,6,7,1,6,8,11:00AM - 11:00PM,YES,YES,521.18,28.39,373.22,373.22,3192,4,999,5,373.22,289.59,83.63,168,20,high,15,1,395.16,279.42,118.0,115.74,26.68,121.39,2024,6
2,84,1626,23:26:28,2024-06-13,0:06:28,42,40,84,999,16,4,1,999,999,11:00AM - 11:00PM,NO,YES,530.66,21.11,418.64,418.64,1944,4,998,5,418.64,268.58,150.06,94,31,medium,10,3,815.44,163.38,677.0,60.57,7.73,222.06,2024,6
7,14,1626,11:20:00,2024-06-13,9:44:00,40,35,19,994,8,3,2,7,2,12:00PM - 2:00AM,YES,No,449.49,30.16,313.92,313.92,3211,3,999,5,313.92,249.96,63.96,138,15,low,21,1,332.37,259.93,342.0,66.72,16.61,377.88,2024,6
7,12,1626,18:14:33,2024-06-13,18:49:33,38,35,14,999,8,2,2,999,999,12:00PM - 2:00AM,YES,YES,210.92,36.65,133.62,133.62,1286,2,999,1,0.0,88.66,44.96,288,87,medium,15,1,397.78,383.44,480.0,223.59,36.99,261.77,2024,6
8,19,1260,05:57:04,2024-06-13,06:40:04,46,43,2,2,2,2,2,2,6,7:00AM - 12:30AM,No,No,619.0,27.45,449.0,449.0,62,2,1,2,0.0,225.0,-225.0,308,70,High,32,1,0.0,258.2235875,0.0,-258.2235875,16.52173913,169.9155,2024,6
1,79,1626,9:05:57,2024-06-13,9:23:57,24,18,79,999,10,3,1,999,999,11:00AM - 11:00PM,YES,NO,195.32,15.35,165.34,165.34,1504,2,998,2,0.0,99.02,66.32,198,7,high,5,1,295.83,572.27,405.0,148.99,34.41,164.25,2024,6
